ID,FilePath,ClassID
1228,train\1229.wav,5
1229,train\1230.wav,5
1230,train\1231.wav,5
1231,train\1232.wav,5
1232,train\1233.wav,5
1233,train\1234.wav,5
1234,train\1235.wav,5
1235,train\1236.wav,5
1236,train\1237.wav,5
1237,train\1238.wav,5
1238,train\1239.wav,5
1239,train\1240.wav,5
1240,train\1241.wav,5
1241,train\1242.wav,5
1242,train\1243.wav,5
1243,train\1244.wav,5
1244,train\1245.wav,5
1245,train\1246.wav,5
1246,train\1247.wav,5
1247,train\1248.wav,5
1248,train\1249.wav,5
1249,train\1250.wav,5
1250,train\1251.wav,4
1251,train\1252.wav,4
1252,train\1253.wav,4
1253,train\1254.wav,4
1254,train\1255.wav,4
1255,train\1256.wav,4
1256,train\1257.wav,4
1257,train\1258.wav,4
1258,train\1259.wav,4
1259,train\1260.wav,4
1260,train\1261.wav,4
1261,train\1262.wav,4
1262,train\1263.wav,4
1263,train\1264.wav,4
1264,train\1265.wav,4
1265,train\1266.wav,4
1266,train\1267.wav,4
1267,train\1268.wav,4
1268,train\1269.wav,4
1269,train\1270.wav,4
1270,train\1271.wav,3
1271,train\1272.wav,1
1272,train\1273.wav,1
1273,train\1274.wav,6
1274,train\1275.wav,6
1275,train\1276.wav,6
1276,train\1277.wav,6
1277,train\1278.wav,6
1278,train\1279.wav,6
1279,train\1280.wav,6
1280,train\1281.wav,6
1281,train\1282.wav,6
1282,train\1283.wav,6
1283,train\1284.wav,6
1284,train\1285.wav,5
1285,train\1286.wav,5
1286,train\1287.wav,5
1287,train\1288.wav,5
1288,train\1289.wav,5
1289,train\1290.wav,5
1290,train\1291.wav,5
1291,train\1292.wav,5
1292,train\1293.wav,5
1293,train\1294.wav,5
1294,train\1295.wav,5
1295,train\1296.wav,5
1296,train\1297.wav,5
1297,train\1298.wav,5
1298,train\1299.wav,0
1299,train\1300.wav,0
1300,train\1301.wav,0
1301,train\1302.wav,0
1302,train\1303.wav,0
1303,train\1304.wav,0
1304,train\1305.wav,0
1305,train\1306.wav,0
1306,train\1307.wav,0
1307,train\1308.wav,0
1308,train\1309.wav,0
1309,train\1310.wav,0
1310,train\1311.wav,0
1311,train\1312.wav,0
1312,train\1313.wav,0
1313,train\1314.wav,0
1314,train\1315.wav,0
1315,train\1316.wav,0
1316,train\1317.wav,0
1317,train\1318.wav,0
1318,train\1319.wav,0
1319,train\1320.wav,0
1320,train\1321.wav,0
1321,train\1322.wav,0
1322,train\1323.wav,0
1323,train\1324.wav,0
1324,train\1325.wav,0
1325,train\1326.wav,0
1326,train\1327.wav,0
1327,train\1328.wav,0
1328,train\1329.wav,0
1329,train\1330.wav,0
1330,train\1331.wav,0
1331,train\1332.wav,0
1332,train\1333.wav,0
1333,train\1334.wav,0
1334,train\1335.wav,0
1335,train\1336.wav,0
1336,train\1337.wav,0
1337,train\1338.wav,0
1338,train\1339.wav,0
1339,train\1340.wav,0
1340,train\1341.wav,0
1341,train\1342.wav,0
1342,train\1343.wav,0
1343,train\1344.wav,0
1344,train\1345.wav,0
1345,train\1346.wav,0
1346,train\1347.wav,0
1347,train\1348.wav,0
1348,train\1349.wav,0
1349,train\1350.wav,0
1350,train\1351.wav,0
1351,train\1352.wav,0
1352,train\1353.wav,0
1353,train\1354.wav,0
1354,train\1355.wav,0
1355,train\1356.wav,0
1356,train\1357.wav,0
1357,train\1358.wav,0
1358,train\1359.wav,0
1359,train\1360.wav,0
1360,train\1361.wav,0
1361,train\1362.wav,0
1362,train\1363.wav,0
1363,train\1364.wav,0
1364,train\1365.wav,0
1365,train\1366.wav,0
1366,train\1367.wav,0
1367,train\1368.wav,0
1368,train\1369.wav,0
1369,train\1370.wav,0
1370,train\1371.wav,0
1371,train\1372.wav,0
1372,train\1373.wav,0
1373,train\1374.wav,0
1374,train\1375.wav,0
1375,train\1376.wav,0
1376,train\1377.wav,0
1377,train\1378.wav,0
1378,train\1379.wav,0
1379,train\1380.wav,0
1380,train\1381.wav,0
1381,train\1382.wav,0
1382,train\1383.wav,0
1383,train\1384.wav,0
1384,train\1385.wav,0
1385,train\1386.wav,0
1386,train\1387.wav,0
1387,train\1388.wav,0
1388,train\1389.wav,0
1389,train\1390.wav,0
1390,train\1391.wav,0
1391,train\1392.wav,0
1392,train\1393.wav,0
1393,train\1394.wav,0
1394,train\1395.wav,0
1395,train\1396.wav,0
1396,train\1397.wav,0
1397,train\1398.wav,0
1398,train\1399.wav,0
1399,train\1400.wav,0
1400,train\1401.wav,0
1401,train\1402.wav,0
1402,train\1403.wav,0
1403,train\1404.wav,6
1404,train\1405.wav,3
1405,train\1406.wav,3
1406,train\1407.wav,3
1407,train\1408.wav,7
1408,train\1409.wav,7
1409,train\1410.wav,7
1410,train\1411.wav,7
1411,train\1412.wav,7
1412,train\1413.wav,7
1413,train\1414.wav,7
1414,train\1415.wav,7
1415,train\1416.wav,7
1416,train\1417.wav,7
1417,train\1418.wav,4
1418,train\1419.wav,4
1419,train\1420.wav,4
1420,train\1421.wav,4
1421,train\1422.wav,4
1422,train\1423.wav,4
1423,train\1424.wav,4
1424,train\1425.wav,4
1425,train\1426.wav,4
1426,train\1427.wav,4
1427,train\1428.wav,4
1428,train\1429.wav,9
1429,train\1430.wav,9
1430,train\1431.wav,9
1431,train\1432.wav,0
1432,train\1433.wav,0
1433,train\1434.wav,0
1434,train\1435.wav,0
1435,train\1436.wav,0
1436,train\1437.wav,0
1437,train\1438.wav,0
1438,train\1439.wav,0
1439,train\1440.wav,0
1440,train\1441.wav,0
1441,train\1442.wav,0
1442,train\1443.wav,0
1443,train\1444.wav,0
1444,train\1445.wav,0
1445,train\1446.wav,0
1446,train\1447.wav,0
1447,train\1448.wav,0
1448,train\1449.wav,0
1449,train\1450.wav,0
1450,train\1451.wav,0
1451,train\1452.wav,0
1452,train\1453.wav,0
1453,train\1454.wav,0
1454,train\1455.wav,0
1455,train\1456.wav,7
1456,train\1457.wav,7
1457,train\1458.wav,7
1458,train\1459.wav,7
1459,train\1460.wav,7
1460,train\1461.wav,7
1461,train\1462.wav,7
1462,train\1463.wav,7
1463,train\1464.wav,7
1464,train\1465.wav,7
1465,train\1466.wav,7
1466,train\1467.wav,7
1467,train\1468.wav,7
1468,train\1469.wav,7
1469,train\1470.wav,6
1470,train\1471.wav,6
1471,train\1472.wav,6
1472,train\1473.wav,6
1473,train\1474.wav,6
1474,train\1475.wav,6
1475,train\1476.wav,6
1476,train\1477.wav,6
1477,train\1478.wav,6
1478,train\1479.wav,6
1479,train\1480.wav,6
1480,train\1481.wav,6
1481,train\1482.wav,6
1482,train\1483.wav,6
1483,train\1484.wav,6
1484,train\1485.wav,6
1485,train\1486.wav,6
1486,train\1487.wav,6
1487,train\1488.wav,6
1488,train\1489.wav,6
1489,train\1490.wav,6
1490,train\1491.wav,6
1491,train\1492.wav,6
1492,train\1493.wav,6
1493,train\1494.wav,6
1494,train\1495.wav,5
1495,train\1496.wav,5
1496,train\1497.wav,5
1497,train\1498.wav,5
1498,train\1499.wav,5
1499,train\1500.wav,5
1500,train\1501.wav,9
1501,train\1502.wav,9
1502,train\1503.wav,9
1503,train\1504.wav,9
1504,train\1505.wav,9
1505,train\1506.wav,9
1506,train\1507.wav,9
1507,train\1508.wav,9
1508,train\1509.wav,9
1509,train\1510.wav,9
1510,train\1511.wav,9
1511,train\1512.wav,9
1512,train\1513.wav,3
1513,train\1514.wav,3
1514,train\1515.wav,4
1515,train\1516.wav,4
1516,train\1517.wav,4
1517,train\1518.wav,4
1518,train\1519.wav,4
1519,train\1520.wav,4
1520,train\1521.wav,4
1521,train\1522.wav,4
1522,train\1523.wav,4
1523,train\1524.wav,4
1524,train\1525.wav,4
1525,train\1526.wav,4
1526,train\1527.wav,6
1527,train\1528.wav,6
1528,train\1529.wav,2
1529,train\1530.wav,2
1530,train\1531.wav,2
1531,train\1532.wav,2
1532,train\1533.wav,2
1533,train\1534.wav,2
1534,train\1535.wav,2
1535,train\1536.wav,2
1536,train\1537.wav,1
1537,train\1538.wav,1
1538,train\1539.wav,1
1539,train\1540.wav,1
1540,train\1541.wav,5
1541,train\1542.wav,5
1542,train\1543.wav,0
1543,train\1544.wav,0
1544,train\1545.wav,0
1545,train\1546.wav,0
1546,train\1547.wav,0
1547,train\1548.wav,0
1548,train\1549.wav,0
1549,train\1550.wav,0
1550,train\1551.wav,0
1551,train\1552.wav,0
1552,train\1553.wav,0
1553,train\1554.wav,0
1554,train\1555.wav,0
1555,train\1556.wav,0
1556,train\1557.wav,5
1557,train\1558.wav,5
1558,train\1559.wav,5
1559,train\1560.wav,5
1560,train\1561.wav,5
1561,train\1562.wav,5
1562,train\1563.wav,5
1563,train\1564.wav,5
1564,train\1565.wav,5
1565,train\1566.wav,5
1566,train\1567.wav,5
1567,train\1568.wav,5
1568,train\1569.wav,5
1569,train\1570.wav,5
1570,train\1571.wav,1
1571,train\1572.wav,0
1572,train\1573.wav,0
1573,train\1574.wav,0
1574,train\1575.wav,0
1575,train\1576.wav,2
1576,train\1577.wav,2
1577,train\1578.wav,2
1578,train\1579.wav,2
1579,train\1580.wav,2
1580,train\1581.wav,5
1581,train\1582.wav,5
1582,train\1583.wav,5
1583,train\1584.wav,5
1584,train\1585.wav,5
1585,train\1586.wav,5
1586,train\1587.wav,5
1587,train\1588.wav,5
1588,train\1589.wav,5
1589,train\1590.wav,5
1590,train\1591.wav,5
1591,train\1592.wav,5
1592,train\1593.wav,5
1593,train\1594.wav,5
1594,train\1595.wav,5
1595,train\1596.wav,5
1596,train\1597.wav,5
1597,train\1598.wav,5
1598,train\1599.wav,5
1599,train\1600.wav,5
1600,train\1601.wav,5
1601,train\1602.wav,5
1602,train\1603.wav,9
1603,train\1604.wav,9
1604,train\1605.wav,9
1605,train\1606.wav,9
1606,train\1607.wav,9
1607,train\1608.wav,9
1608,train\1609.wav,1
1609,train\1610.wav,1
1610,train\1611.wav,1
1611,train\1612.wav,9
1612,train\1613.wav,9
1613,train\1614.wav,9
1614,train\1615.wav,9
1615,train\1616.wav,9
1616,train\1617.wav,9
1617,train\1618.wav,9
1618,train\1619.wav,9
1619,train\1620.wav,9
1620,train\1621.wav,9
1621,train\1622.wav,9
1622,train\1623.wav,9
1623,train\1624.wav,2
1624,train\1625.wav,2
1625,train\1626.wav,2
1626,train\1627.wav,2
1627,train\1628.wav,2
1628,train\1629.wav,2
1629,train\1630.wav,2
1630,train\1631.wav,2
1631,train\1632.wav,9
1632,train\1633.wav,9
1633,train\1634.wav,9
1634,train\1635.wav,9
1635,train\1636.wav,9
1636,train\1637.wav,9
1637,train\1638.wav,1
1638,train\1639.wav,2
1639,train\1640.wav,2
1640,train\1641.wav,2
1641,train\1642.wav,2
1642,train\1643.wav,2
1643,train\1644.wav,2
1644,train\1645.wav,2
1645,train\1646.wav,2
1646,train\1647.wav,9
1647,train\1648.wav,9
1648,train\1649.wav,9
1649,train\1650.wav,9
1650,train\1651.wav,9
1651,train\1652.wav,9
1652,train\1653.wav,2
1653,train\1654.wav,2
1654,train\1655.wav,2
1655,train\1656.wav,2
1656,train\1657.wav,2
1657,train\1658.wav,2
1658,train\1659.wav,2
1659,train\1660.wav,2
1660,train\1661.wav,3
1661,train\1662.wav,3
1662,train\1663.wav,3
1663,train\1664.wav,3
1664,train\1665.wav,3
1665,train\1666.wav,3
1666,train\1667.wav,3
1667,train\1668.wav,3
1668,train\1669.wav,3
1669,train\1670.wav,3
1670,train\1671.wav,3
1671,train\1672.wav,3
1672,train\1673.wav,3
1673,train\1674.wav,3
1674,train\1675.wav,3
1675,train\1676.wav,3
1676,train\1677.wav,2
1677,train\1678.wav,2
1678,train\1679.wav,2
1679,train\1680.wav,1
1680,train\1681.wav,1
1681,train\1682.wav,4
1682,train\1683.wav,4
1683,train\1684.wav,4
1684,train\1685.wav,4
1685,train\1686.wav,4
1686,train\1687.wav,4
1687,train\1688.wav,4
1688,train\1689.wav,4
1689,train\1690.wav,4
1690,train\1691.wav,4
1691,train\1692.wav,4
1692,train\1693.wav,4
1693,train\1694.wav,4
1694,train\1695.wav,4
1695,train\1696.wav,4
1696,train\1697.wav,4
1697,train\1698.wav,3
1698,train\1699.wav,3
1699,train\1700.wav,3
1700,train\1701.wav,3
1701,train\1702.wav,5
1702,train\1703.wav,5
1703,train\1704.wav,5
1704,train\1705.wav,5
1705,train\1706.wav,5
1706,train\1707.wav,5
1707,train\1708.wav,5
1708,train\1709.wav,5
1709,train\1710.wav,5
1710,train\1711.wav,5
1711,train\1712.wav,5
1712,train\1713.wav,5
1713,train\1714.wav,5
1714,train\1715.wav,5
1715,train\1716.wav,5
1716,train\1717.wav,5
1717,train\1718.wav,5
1718,train\1719.wav,5
1719,train\1720.wav,5
1720,train\1721.wav,5
1721,train\1722.wav,5
1722,train\1723.wav,5
1723,train\1724.wav,5
1724,train\1725.wav,8
1725,train\1726.wav,8
1726,train\1727.wav,8
1727,train\1728.wav,8
1728,train\1729.wav,8
1729,train\1730.wav,8
1730,train\1731.wav,8
1731,train\1732.wav,8
1732,train\1733.wav,8
1733,train\1734.wav,8
1734,train\1735.wav,8
1735,train\1736.wav,8
1736,train\1737.wav,8
1737,train\1738.wav,8
1738,train\1739.wav,8
1739,train\1740.wav,8
1740,train\1741.wav,8
1741,train\1742.wav,7
1742,train\1743.wav,7
1743,train\1744.wav,7
1744,train\1745.wav,7
1745,train\1746.wav,7
1746,train\1747.wav,7
1747,train\1748.wav,7
1748,train\1749.wav,7
1749,train\1750.wav,7
1750,train\1751.wav,7
1751,train\1752.wav,7
1752,train\1753.wav,7
1753,train\1754.wav,6
1754,train\1755.wav,3
1755,train\1756.wav,3
1756,train\1757.wav,3
1757,train\1758.wav,3
1758,train\1759.wav,8
1759,train\1760.wav,3
1760,train\1761.wav,3
1761,train\1762.wav,3
1762,train\1763.wav,3
1763,train\1764.wav,6
1764,train\1765.wav,8
1765,train\1766.wav,8
1766,train\1767.wav,8
1767,train\1768.wav,8
1768,train\1769.wav,8
1769,train\1770.wav,8
1770,train\1771.wav,8
1771,train\1772.wav,8
1772,train\1773.wav,8
1773,train\1774.wav,8
1774,train\1775.wav,8
1775,train\1776.wav,8
1776,train\1777.wav,8
1777,train\1778.wav,8
1778,train\1779.wav,8
1779,train\1780.wav,8
1780,train\1781.wav,8
1781,train\1782.wav,8
1782,train\1783.wav,8
1783,train\1784.wav,8
1784,train\1785.wav,8
1785,train\1786.wav,8
1786,train\1787.wav,8
1787,train\1788.wav,8
1788,train\1789.wav,8
1789,train\1790.wav,8
1790,train\1791.wav,8
1791,train\1792.wav,8
1792,train\1793.wav,8
1793,train\1794.wav,9
1794,train\1795.wav,9
1795,train\1796.wav,9
1796,train\1797.wav,9
1797,train\1798.wav,9
1798,train\1799.wav,9
1799,train\1800.wav,3
1800,train\1801.wav,2
1801,train\1802.wav,2
1802,train\1803.wav,2
1803,train\1804.wav,2
1804,train\1805.wav,2
1805,train\1806.wav,2
1806,train\1807.wav,2
1807,train\1808.wav,2
1808,train\1809.wav,2
1809,train\1810.wav,2
1810,train\1811.wav,2
1811,train\1812.wav,2
1812,train\1813.wav,2
1813,train\1814.wav,2
1814,train\1815.wav,2
1815,train\1816.wav,3
1816,train\1817.wav,3
1817,train\1818.wav,3
1818,train\1819.wav,8
1819,train\1820.wav,8
1820,train\1821.wav,8
1821,train\1822.wav,8
1822,train\1823.wav,8
1823,train\1824.wav,8
1824,train\1825.wav,8
1825,train\1826.wav,8
1826,train\1827.wav,8
1827,train\1828.wav,8
1828,train\1829.wav,8
1829,train\1830.wav,6
1830,train\1831.wav,6
1831,train\1832.wav,6
1832,train\1833.wav,3
1833,train\1834.wav,2
1834,train\1835.wav,2
1835,train\1836.wav,2
1836,train\1837.wav,2
1837,train\1838.wav,2
1838,train\1839.wav,2
1839,train\1840.wav,2
1840,train\1841.wav,6
1841,train\1842.wav,6
1842,train\1843.wav,6
1843,train\1844.wav,6
1844,train\1845.wav,6
1845,train\1846.wav,6
1846,train\1847.wav,6
1847,train\1848.wav,6
1848,train\1849.wav,6
1849,train\1850.wav,6
1850,train\1851.wav,6
1851,train\1852.wav,6
1852,train\1853.wav,6
1853,train\1854.wav,6
1854,train\1855.wav,6
1855,train\1856.wav,6
1856,train\1857.wav,6
1857,train\1858.wav,6
1858,train\1859.wav,6
1859,train\1860.wav,6
1860,train\1861.wav,6
1861,train\1862.wav,6
1862,train\1863.wav,6
1863,train\1864.wav,6
1864,train\1865.wav,6
1865,train\1866.wav,8
1866,train\1867.wav,8
1867,train\1868.wav,8
1868,train\1869.wav,8
1869,train\1870.wav,8
1870,train\1871.wav,8
1871,train\1872.wav,8
1872,train\1873.wav,8
1873,train\1874.wav,8
1874,train\1875.wav,8
1875,train\1876.wav,8
1876,train\1877.wav,8
1877,train\1878.wav,8
1878,train\1879.wav,8
1879,train\1880.wav,8
1880,train\1881.wav,8
1881,train\1882.wav,8
1882,train\1883.wav,8
1883,train\1884.wav,8
1884,train\1885.wav,8
1885,train\1886.wav,8
1886,train\1887.wav,8
1887,train\1888.wav,8
1888,train\1889.wav,8
1889,train\1890.wav,8
1890,train\1891.wav,8
1891,train\1892.wav,8
1892,train\1893.wav,8
1893,train\1894.wav,8
1894,train\1895.wav,8
1895,train\1896.wav,8
1896,train\1897.wav,8
1897,train\1898.wav,8
1898,train\1899.wav,8
1899,train\1900.wav,8
1900,train\1901.wav,8
1901,train\1902.wav,8
1902,train\1903.wav,8
1903,train\1904.wav,8
1904,train\1905.wav,8
1905,train\1906.wav,8
1906,train\1907.wav,8
1907,train\1908.wav,8
1908,train\1909.wav,8
1909,train\1910.wav,8
1910,train\1911.wav,8
1911,train\1912.wav,8
1912,train\1913.wav,8
1913,train\1914.wav,8
1914,train\1915.wav,8
1915,train\1916.wav,8
1916,train\1917.wav,8
1917,train\1918.wav,8
1918,train\1919.wav,8
1919,train\1920.wav,8
1920,train\1921.wav,8
1921,train\1922.wav,8
1922,train\1923.wav,8
1923,train\1924.wav,8
1924,train\1925.wav,8
1925,train\1926.wav,8
1926,train\1927.wav,8
1927,train\1928.wav,8
1928,train\1929.wav,8
1929,train\1930.wav,8
1930,train\1931.wav,8
1931,train\1932.wav,8
1932,train\1933.wav,8
1933,train\1934.wav,8
1934,train\1935.wav,8
1935,train\1936.wav,8
1936,train\1937.wav,8
1937,train\1938.wav,8
1938,train\1939.wav,8
1939,train\1940.wav,8
1940,train\1941.wav,8
1941,train\1942.wav,8
1942,train\1943.wav,8
1943,train\1944.wav,8
1944,train\1945.wav,8
1945,train\1946.wav,8
1946,train\1947.wav,8
1947,train\1948.wav,8
1948,train\1949.wav,8
1949,train\1950.wav,8
1950,train\1951.wav,8
1951,train\1952.wav,8
1952,train\1953.wav,8
1953,train\1954.wav,8
1954,train\1955.wav,8
1955,train\1956.wav,8
1956,train\1957.wav,8
1957,train\1958.wav,8
1958,train\1959.wav,8
1959,train\1960.wav,8
1960,train\1961.wav,8
1961,train\1962.wav,8
1962,train\1963.wav,8
1963,train\1964.wav,8
1964,train\1965.wav,8
1965,train\1966.wav,8
1966,train\1967.wav,8
1967,train\1968.wav,8
1968,train\1969.wav,8
1969,train\1970.wav,0
1970,train\1971.wav,0
1971,train\1972.wav,0
1972,train\1973.wav,0
1973,train\1974.wav,0
1974,train\1975.wav,0
1975,train\1976.wav,0
1976,train\1977.wav,0
1977,train\1978.wav,0
1978,train\1979.wav,2
1979,train\1980.wav,2
1980,train\1981.wav,2
1981,train\1982.wav,2
1982,train\1983.wav,2
1983,train\1984.wav,2
1984,train\1985.wav,2
1985,train\1986.wav,2
1986,train\1987.wav,2
1987,train\1988.wav,2
1988,train\1989.wav,2
1989,train\1990.wav,2
1990,train\1991.wav,2
1991,train\1992.wav,2
1992,train\1993.wav,2
1993,train\1994.wav,2
1994,train\1995.wav,2
1995,train\1996.wav,2
1996,train\1997.wav,2
1997,train\1998.wav,2
1998,train\1999.wav,2
1999,train\2000.wav,2
2000,train\2001.wav,2
2001,train\2002.wav,2
2002,train\2003.wav,3
2003,train\2004.wav,3
2004,train\2005.wav,3
2005,train\2006.wav,3
2006,train\2007.wav,3
2007,train\2008.wav,3
2008,train\2009.wav,3
2009,train\2010.wav,3
2010,train\2011.wav,3
2011,train\2012.wav,3
2012,train\2013.wav,3
2013,train\2014.wav,1
2014,train\2015.wav,1
2015,train\2016.wav,1
2016,train\2017.wav,1
2017,train\2018.wav,6
2018,train\2019.wav,9
2019,train\2020.wav,9
2020,train\2021.wav,9
2021,train\2022.wav,9
2022,train\2023.wav,9
2023,train\2024.wav,9
2024,train\2025.wav,3
2025,train\2026.wav,3
2026,train\2027.wav,3
2027,train\2028.wav,3
2028,train\2029.wav,3
2029,train\2030.wav,3
2030,train\2031.wav,3
2031,train\2032.wav,3
2032,train\2033.wav,2
2033,train\2034.wav,2
2034,train\2035.wav,2
2035,train\2036.wav,2
2036,train\2037.wav,2
2037,train\2038.wav,2
2038,train\2039.wav,2
2039,train\2040.wav,2
2040,train\2041.wav,6
2041,train\2042.wav,6
2042,train\2043.wav,6
2043,train\2044.wav,6
2044,train\2045.wav,6
2045,train\2046.wav,6
2046,train\2047.wav,6
2047,train\2048.wav,6
2048,train\2049.wav,6
2049,train\2050.wav,6
2050,train\2051.wav,6
2051,train\2052.wav,6
2052,train\2053.wav,6
2053,train\2054.wav,6
2054,train\2055.wav,6
2055,train\2056.wav,6
2056,train\2057.wav,6
2057,train\2058.wav,6
2058,train\2059.wav,6
2059,train\2060.wav,6
2060,train\2061.wav,6
2061,train\2062.wav,6
2062,train\2063.wav,6
2063,train\2064.wav,6
2064,train\2065.wav,6
2065,train\2066.wav,6
2066,train\2067.wav,6
2067,train\2068.wav,1
2068,train\2069.wav,1
2069,train\2070.wav,1
2070,train\2071.wav,1
2071,train\2072.wav,1
2072,train\2073.wav,1
2073,train\2074.wav,1
2074,train\2075.wav,1
2075,train\2076.wav,1
2076,train\2077.wav,1
2077,train\2078.wav,6
2078,train\2079.wav,8
2079,train\2080.wav,8
2080,train\2081.wav,8
2081,train\2082.wav,8
2082,train\2083.wav,8
2083,train\2084.wav,8
2084,train\2085.wav,8
2085,train\2086.wav,3
2086,train\2087.wav,3
2087,train\2088.wav,3
2088,train\2089.wav,3
2089,train\2090.wav,3
2090,train\2091.wav,3
2091,train\2092.wav,9
2092,train\2093.wav,9
2093,train\2094.wav,9
2094,train\2095.wav,9
2095,train\2096.wav,9
2096,train\2097.wav,9
2097,train\2098.wav,1
2098,train\2099.wav,6
2099,train\2100.wav,8
2100,train\2101.wav,8
2101,train\2102.wav,8
2102,train\2103.wav,8
2103,train\2104.wav,8
2104,train\2105.wav,8
2105,train\2106.wav,8
2106,train\2107.wav,8
2107,train\2108.wav,2
2108,train\2109.wav,2
2109,train\2110.wav,2
2110,train\2111.wav,2
2111,train\2112.wav,2
2112,train\2113.wav,2
2113,train\2114.wav,2
2114,train\2115.wav,7
2115,train\2116.wav,7
2116,train\2117.wav,7
2117,train\2118.wav,7
2118,train\2119.wav,7
2119,train\2120.wav,7
2120,train\2121.wav,7
2121,train\2122.wav,7
2122,train\2123.wav,7
2123,train\2124.wav,7
2124,train\2125.wav,7
2125,train\2126.wav,7
2126,train\2127.wav,7
2127,train\2128.wav,7
2128,train\2129.wav,7
2129,train\2130.wav,7
2130,train\2131.wav,7
2131,train\2132.wav,7
2132,train\2133.wav,7
2133,train\2134.wav,7
2134,train\2135.wav,7
2135,train\2136.wav,7
2136,train\2137.wav,7
2137,train\2138.wav,7
2138,train\2139.wav,7
2139,train\2140.wav,7
2140,train\2141.wav,7
2141,train\2142.wav,7
2142,train\2143.wav,7
2143,train\2144.wav,2
2144,train\2145.wav,2
2145,train\2146.wav,2
2146,train\2147.wav,2
2147,train\2148.wav,2
2148,train\2149.wav,2
2149,train\2150.wav,2
2150,train\2151.wav,9
2151,train\2152.wav,9
2152,train\2153.wav,9
2153,train\2154.wav,9
2154,train\2155.wav,9
2155,train\2156.wav,9
2156,train\2157.wav,2
2157,train\2158.wav,2
2158,train\2159.wav,2
2159,train\2160.wav,2
2160,train\2161.wav,2
2161,train\2162.wav,2
2162,train\2163.wav,2
2163,train\2164.wav,4
2164,train\2165.wav,4
2165,train\2166.wav,4
2166,train\2167.wav,4
2167,train\2168.wav,4
2168,train\2169.wav,4
2169,train\2170.wav,4
2170,train\2171.wav,4
2171,train\2172.wav,4
2172,train\2173.wav,4
2173,train\2174.wav,4
2174,train\2175.wav,4
2175,train\2176.wav,7
2176,train\2177.wav,7
2177,train\2178.wav,7
2178,train\2179.wav,7
2179,train\2180.wav,7
2180,train\2181.wav,7
2181,train\2182.wav,7
2182,train\2183.wav,7
2183,train\2184.wav,7
2184,train\2185.wav,7
2185,train\2186.wav,7
2186,train\2187.wav,4
2187,train\2188.wav,4
2188,train\2189.wav,4
2189,train\2190.wav,4
2190,train\2191.wav,4
2191,train\2192.wav,4
2192,train\2193.wav,5
2193,train\2194.wav,5
2194,train\2195.wav,5
2195,train\2196.wav,5
2196,train\2197.wav,5
2197,train\2198.wav,5
2198,train\2199.wav,5
2199,train\2200.wav,5
2200,train\2201.wav,5
2201,train\2202.wav,5
2202,train\2203.wav,5
2203,train\2204.wav,3
2204,train\2205.wav,3
2205,train\2206.wav,3
2206,train\2207.wav,3
2207,train\2208.wav,3
2208,train\2209.wav,3
2209,train\2210.wav,3
2210,train\2211.wav,3
2211,train\2212.wav,3
2212,train\2213.wav,5
2213,train\2214.wav,5
2214,train\2215.wav,5
2215,train\2216.wav,5
2216,train\2217.wav,5
2217,train\2218.wav,5
2218,train\2219.wav,5
2219,train\2220.wav,5
2220,train\2221.wav,5
2221,train\2222.wav,5
2222,train\2223.wav,5
2223,train\2224.wav,4
2224,train\2225.wav,4
2225,train\2226.wav,4
2226,train\2227.wav,4
2227,train\2228.wav,4
2228,train\2229.wav,4
2229,train\2230.wav,4
2230,train\2231.wav,4
2231,train\2232.wav,4
2232,train\2233.wav,4
2233,train\2234.wav,4
2234,train\2235.wav,4
2235,train\2236.wav,4
2236,train\2237.wav,4
2237,train\2238.wav,4
2238,train\2239.wav,4
2239,train\2240.wav,4
2240,train\2241.wav,0
2241,train\2242.wav,0
2242,train\2243.wav,0
2243,train\2244.wav,0
2244,train\2245.wav,0
2245,train\2246.wav,0
2246,train\2247.wav,0
2247,train\2248.wav,0
2248,train\2249.wav,0
2249,train\2250.wav,0
2250,train\2251.wav,0
2251,train\2252.wav,0
2252,train\2253.wav,0
2253,train\2254.wav,0
2254,train\2255.wav,0
2255,train\2256.wav,0
2256,train\2257.wav,4
2257,train\2258.wav,4
2258,train\2259.wav,4
2259,train\2260.wav,4
2260,train\2261.wav,4
2261,train\2262.wav,4
2262,train\2263.wav,4
2263,train\2264.wav,4
2264,train\2265.wav,4
2265,train\2266.wav,4
2266,train\2267.wav,4
2267,train\2268.wav,4
2268,train\2269.wav,4
2269,train\2270.wav,4
2270,train\2271.wav,4
2271,train\2272.wav,4
2272,train\2273.wav,4
2273,train\2274.wav,9
2274,train\2275.wav,9
2275,train\2276.wav,9
2276,train\2277.wav,9
2277,train\2278.wav,9
2278,train\2279.wav,9
2279,train\2280.wav,5
2280,train\2281.wav,5
2281,train\2282.wav,5
2282,train\2283.wav,5
2283,train\2284.wav,5
2284,train\2285.wav,5
2285,train\2286.wav,5
2286,train\2287.wav,5
2287,train\2288.wav,5
2288,train\2289.wav,5
2289,train\2290.wav,5
2290,train\2291.wav,5
2291,train\2292.wav,5
2292,train\2293.wav,5
2293,train\2294.wav,5
2294,train\2295.wav,5
2295,train\2296.wav,5
2296,train\2297.wav,5
2297,train\2298.wav,2
2298,train\2299.wav,2
2299,train\2300.wav,2
2300,train\2301.wav,2
2301,train\2302.wav,2
2302,train\2303.wav,2
